doc_id,senate_committee,senate_committee_refdate,house_committee,house_committee_refdate
19hb4736,NATURAL RESOURCES,2020-02-26,Natural Resources and Outdoor Recreation,2019-06-19
19hb4737,NATURAL RESOURCES,2020-02-26,Natural Resources and Outdoor Recreation,2019-06-19
19hb4738,NA,NA,Transportation,2019-06-19
19hb4739,NA,NA,Education,2019-06-19
19hb4740,NATURAL RESOURCES,2020-02-26,Natural Resources and Outdoor Recreation,2019-06-20
19hb4741,NA,NA,Government Operations,2019-06-20
19hb4742,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4743,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4744,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4745,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4746,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4747,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4748,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4749,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4750,NA,NA,Natural Resources and Outdoor Recreation,2019-06-20
19hb4751,NA,NA,Government Operations,2019-06-20
19hb4752,NA,NA,Government Operations,2019-06-20
19hb4753,NA,NA,Government Operations,2019-06-20
19hb4754,NA,NA,Government Operations,2019-06-20
19hb4755,NA,NA,Government Operations,2019-06-20
19hb4756,NA,NA,Government Operations,2019-06-20
19hb4757,NA,NA,Government Operations,2019-06-20
19hb4758,NA,NA,Government Operations,2019-06-20
19hb4759,NA,NA,Government Operations,2019-06-20
19hb4760,NA,NA,Government Operations,2019-06-20
19hb4761,NA,NA,Government Operations,2019-06-20
19hb4762,NA,NA,Government Operations,2019-06-20
19hb4763,NA,NA,Government Operations,2019-06-20
19hb4764,NA,NA,Government Operations,2019-06-20
19hb4765,NA,NA,Government Operations,2019-06-20
19hb4766,NA,NA,Government Operations,2019-06-20
19hb4767,NA,NA,Government Operations,2019-06-20
19hb4768,NA,NA,Government Operations,2019-06-20
19hb4769,NA,NA,Government Operations,2019-06-20
19hb4770,NA,NA,"Military, Veterans and Homeland Security",2019-06-20
19hb4771,NA,NA,"Military, Veterans and Homeland Security",2019-06-20
19hb4772,NA,NA,"Military, Veterans and Homeland Security",2019-06-20
19hb4773,NA,NA,"Military, Veterans and Homeland Security",2019-06-20
19hb4774,NA,NA,"Military, Veterans and Homeland Security",2019-06-20
19hb4775,NA,NA,Transportation,2019-06-26
19hb4776,NA,NA,Transportation,2019-06-26
19hb4777,NA,NA,Regulatory Reform,2019-06-26
19hb4778,NA,NA,Tax Policy,2019-06-26
19hb4779,NA,NA,Transportation,2019-06-26
19hb4780,NA,NA,Transportation,2019-06-26
19hb4781,NA,NA,Tax Policy,2019-06-26
19hb4782,NA,NA,Transportation,2019-06-26
19hb4783,NA,NA,"Families, Children, and Seniors",2019-06-26
19hb4784,NA,NA,Transportation,2019-06-26
19hb4785,NA,NA,Elections and Ethics,2019-06-26
19hb4786,NA,NA,Transportation,2019-06-26
19hb4787,NA,NA,Transportation,2019-06-26
19hb4788,NA,NA,Transportation,2019-06-26
19hb4789,NA,NA,Tax Policy,2019-06-26
19hb4790,NA,NA,Natural Resources and Outdoor Recreation,2019-06-26
19hb4791,NA,NA,Natural Resources and Outdoor Recreation,2019-06-26
19hb4792,NATURAL RESOURCES,2020-06-04,Commerce and Tourism,2019-06-26
19hb4793,NA,NA,Commerce and Tourism,2019-06-26
19hb4794,NA,NA,Judiciary,2019-06-26
19hb4795,NA,NA,Tax Policy,2019-06-26
19hb4796,NA,NA,Appropriations,2019-06-26
19hb4797,NA,NA,Education,2019-06-26
19hb4798,NA,NA,Appropriations,2019-06-26
19hb4799,NA,NA,Education,2019-06-26
19hb4800,NA,NA,Transportation,2019-06-26
19hb4801,NA,NA,Communications and Technology,2019-06-26
19hb4802,NA,NA,Judiciary,2019-06-26
19hb4803,NA,NA,"Military, Veterans and Homeland Security",2019-06-26
19hb4804,NA,NA,Government Operations,2019-06-26
19hb4805,NA,NA,Education,2019-06-26
19hb4806,NA,NA,Transportation,2019-07-02
19hb4807,NA,NA,Transportation,2019-07-02
19hb4808,NA,NA,Natural Resources and Outdoor Recreation,2019-07-02
19hb4809,NA,NA,Natural Resources and Outdoor Recreation,2019-07-02
19hb4810,NA,NA,Judiciary,2019-07-10
19hb4811,NA,NA,Government Operations,2019-07-17
19hb4812,NA,NA,Insurance,2019-07-18
19hb4813,NA,NA,Tax Policy,2019-07-18
19hb4814,NA,NA,Tax Policy,2019-07-18
19hb4815,NA,NA,Regulatory Reform,2019-07-18
19hb4816,ECONOMIC AND SMALL BUSINESS DEVELOPMENT,2020-01-21,Commerce and Tourism,2019-07-18
19hb4817,NA,NA,Government Operations,2019-07-23
19hb4818,NA,NA,Communications and Technology,2019-07-23
19hb4819,NA,NA,Natural Resources and Outdoor Recreation,2019-07-25
19hb4820,NA,NA,Government Operations,2019-07-25
19hb4821,NA,NA,Education,2019-08-06
19hb4822,NA,NA,Government Operations,2019-08-06
19hb4823,ELECTIONS,2020-01-08,Elections and Ethics,2019-08-13
19hb4824,NA,NA,Tax Policy,2019-08-13
19hb4825,NA,NA,Tax Policy,2019-08-13
19hb4826,NA,NA,Education,2019-08-13
19hb4827,NA,NA,Natural Resources and Outdoor Recreation,2019-08-27
19hb4828,NA,NA,Local Government and Municipal Finance,2019-08-27
19hb4829,NA,NA,Regulatory Reform,2019-08-27
19hb4830,HEALTH POLICY AND HUMAN SERVICES,2019-11-12,Appropriations,2019-08-27
19hb4831,APPROPRIATIONS,2020-02-19,Oversight,2019-08-28
19hb4832,TRANSPORTATION AND INFRASTRUCTURE,2020-01-15,Transportation,2019-08-28
19hb4833,NA,NA,Agriculture,2019-08-28
19hb4834,NA,NA,Judiciary,2019-08-28
19hb4835,NA,NA,Commerce and Tourism,2019-08-28
19hb4836,NA,NA,Commerce and Tourism,2019-08-28
19hb4837,NA,NA,Commerce and Tourism,2019-08-28
19hb4838,NA,NA,Commerce and Tourism,2019-08-28
19hb4839,NA,NA,Transportation,2019-08-28
19hb4840,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4841,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4842,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4843,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4844,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4845,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4846,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4847,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4848,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4849,NA,NA,Natural Resources and Outdoor Recreation,2019-08-28
19hb4850,APPROPRIATIONS,2019-09-12,Appropriations,2019-08-28
19hb4851,FINANCE,2019-11-07,Local Government and Municipal Finance,2019-08-28
19hb4852,NA,NA,Communications and Technology,2019-08-28
19hb4853,APPROPRIATIONS,2019-09-12,"Families, Children, and Seniors",2019-08-28
19hb4854,NA,NA,Judiciary,2019-08-28
19hb4855,NA,NA,Judiciary,2019-08-28
19hb4856,NA,NA,Education,2019-08-29
19hb4857,APPROPRIATIONS,2019-09-12,Appropriations,2019-08-29
19hb4858,APPROPRIATIONS,2019-09-12,Appropriations,2019-08-29
19hb4859,NA,NA,"Families, Children, and Seniors",2019-08-29
19hb4860,NA,NA,Agriculture,2019-08-29
19hb4861,APPROPRIATIONS,2019-09-12,Appropriations,2019-08-29
19hb4862,HEALTH POLICY AND HUMAN SERVICES,2019-10-30,Health Policy,2019-08-29
19hb4863,NA,NA,Tax Policy,2019-08-29
19hb4864,NA,NA,Tax Policy,2019-08-29
19hb4865,NA,NA,Government Operations,2019-08-29
19hb4866,TRANSPORTATION AND INFRASTRUCTURE,2020-06-25,Transportation,2019-08-29
19hb4867,NA,NA,Transportation,2019-08-29
19hb4868,NA,NA,Commerce and Tourism,2019-08-29
19hb4869,NA,NA,Commerce and Tourism,2019-08-29
19hb4870,NA,NA,Commerce and Tourism,2019-08-29
19hb4871,NA,NA,Commerce and Tourism,2019-08-29
19hb4872,NA,NA,Commerce and Tourism,2019-08-29
19hb4873,NA,NA,Commerce and Tourism,2019-08-29
19hb4874,NA,NA,Commerce and Tourism,2019-08-29
19hb4875,NA,NA,Commerce and Tourism,2019-08-29
19hb4876,NA,NA,Commerce and Tourism,2019-08-29
19hb4877,NA,NA,Commerce and Tourism,2019-08-29
19hb4878,NA,NA,Commerce and Tourism,2019-08-29
19hb4879,NA,NA,Commerce and Tourism,2019-08-29
19hb4880,NA,NA,Tax Policy,2019-09-03
19hb4881,NA,NA,Tax Policy,2019-09-03
19hb4882,NA,NA,Tax Policy,2019-09-03
19hb4883,NA,NA,Government Operations,2019-09-03
19hb4884,NA,NA,Government Operations,2019-09-03
19hb4885,NA,NA,Communications and Technology,2019-09-03
19hb4886,NA,NA,Communications and Technology,2019-09-03
19hb4887,NA,NA,Local Government and Municipal Finance,2019-09-03
19hb4888,NA,NA,Local Government and Municipal Finance,2019-09-03
19hb4889,APPROPRIATIONS,2019-09-12,Appropriations,2019-09-03
19hb4890,APPROPRIATIONS,2019-09-12,Appropriations,2019-09-03
19hb4891,APPROPRIATIONS,2019-09-12,Appropriations,2019-09-03
19hb4892,APPROPRIATIONS,2019-09-12,Appropriations,2019-09-03
19hb4893,APPROPRIATIONS,2019-09-12,Appropriations,2019-09-03
19hb4894,NA,NA,Commerce and Tourism,2019-09-03
19hb4895,NA,NA,Commerce and Tourism,2019-09-03
19hb4896,NA,NA,Commerce and Tourism,2019-09-03
19hb4897,NA,NA,Commerce and Tourism,2019-09-03
19hb4898,NA,NA,Commerce and Tourism,2019-09-03
19hb4899,NA,NA,Commerce and Tourism,2019-09-03
19hb4900,NA,NA,Commerce and Tourism,2019-09-03
19hb4901,NA,NA,Commerce and Tourism,2019-09-03
19hb4902,NA,NA,Commerce and Tourism,2019-09-03
19hb4903,NA,NA,Commerce and Tourism,2019-09-03
19hb4904,NA,NA,Education,2019-09-03
19hb4905,NA,NA,Education,2019-09-03
19hb4906,NA,NA,Education,2019-09-03
19hb4907,NA,NA,Education,2019-09-03
19hb4908,APPROPRIATIONS,2019-11-12,Financial Services,2019-09-03
19hb4909,NA,NA,Insurance,2019-09-03
19hb4910,REGULATORY REFORM,2020-04-16,Regulatory Reform,2019-09-03
19hb4911,REGULATORY REFORM,2020-04-16,Regulatory Reform,2019-09-03
19hb4912,REGULATORY REFORM,2019-11-07,Regulatory Reform,2019-09-03
19hb4913,NA,NA,Transportation,2019-09-03
19hb4914,NA,NA,Tax Policy,2019-09-03
19hb4915,NA,NA,Local Government and Municipal Finance,2019-09-04
19hb4916,REGULATORY REFORM,2019-11-05,Regulatory Reform,2019-09-04
19hb4917,REGULATORY REFORM,2019-11-05,Regulatory Reform,2019-09-04
19hb4918,REGULATORY REFORM,2019-11-05,Regulatory Reform,2019-09-04
19hb4919,NA,NA,Tax Policy,2019-09-04
19hb4920,NA,NA,Elections and Ethics,2019-09-05
19hb4921,NA,NA,Elections and Ethics,2019-09-05
19hb4922,NA,NA,Tax Policy,2019-09-05
19hb4923,JUDICIARY AND PUBLIC SAFETY,2020-02-20,Transportation,2019-09-05
19hb4924,JUDICIARY AND PUBLIC SAFETY,2020-02-20,Transportation,2019-09-05
19hb4925,NA,NA,Transportation,2019-09-10
19hb4926,FINANCE,2020-02-06,Tax Policy,2019-09-10
19hb4927,FINANCE,2020-02-06,Tax Policy,2019-09-10
19hb4928,FINANCE,2020-02-06,Tax Policy,2019-09-10
19hb4929,FINANCE,2020-02-06,Tax Policy,2019-09-10
19hb4930,FINANCE,2020-02-06,Tax Policy,2019-09-10
19hb4931,NA,NA,Transportation,2019-09-10
19hb4932,NA,NA,Transportation,2019-09-10
19hb4933,NA,NA,Transportation,2019-09-10
19hb4934,NA,NA,Insurance,2019-09-10
19hb4935,NA,NA,Health Policy,2019-09-10
19hb4936,NA,NA,Regulatory Reform,2019-09-10
19hb4937,NA,NA,Elections and Ethics,2019-09-10
19hb4938,NA,NA,Elections and Ethics,2019-09-10
19hb4939,NA,NA,Elections and Ethics,2019-09-11
19hb4940,NA,NA,Judiciary,2019-09-11
19hb4941,NA,NA,Judiciary,2019-09-11
19hb4942,NA,NA,Judiciary,2019-09-11
19hb4943,NA,NA,Health Policy,2019-09-11
19hb4944,NA,NA,Appropriations,2019-09-11
19hb4945,NA,NA,Appropriations,2019-09-11
19hb4946,NA,NA,Judiciary,2019-09-11
19hb4947,NA,NA,Agriculture,2019-09-11
19hb4948,NA,NA,Health Policy,2019-09-11
19hb4949,NA,NA,Tax Policy,2019-09-12
19hb4950,NA,NA,Elections and Ethics,2019-09-12
19hb4951,NA,NA,Elections and Ethics,2019-09-12
19hb4952,NA,NA,Elections and Ethics,2019-09-12
19hb4953,NA,NA,Health Policy,2019-09-12
19hb4954,APPROPRIATIONS,2020-09-16,Commerce and Tourism,2019-09-12
19hb4955,APPROPRIATIONS,2020-09-16,Commerce and Tourism,2019-09-12
19hb4956,NA,NA,Commerce and Tourism,2019-09-12
19hb4957,NA,NA,Judiciary,2019-09-12
19hb4958,HEALTH POLICY AND HUMAN SERVICES,2019-11-07,Health Policy,2019-09-12
19hb4959,REGULATORY REFORM,2019-10-15,Regulatory Reform,2019-09-12
19hb4960,REGULATORY REFORM,2019-10-15,Regulatory Reform,2019-09-12
19hb4961,REGULATORY REFORM,2019-10-15,Regulatory Reform,2019-09-12
19hb4962,NA,NA,Government Operations,2019-09-12
19hb4963,NA,NA,Transportation,2019-09-12
19hb4964,NA,NA,Transportation,2019-09-12
19hb4965,TRANSPORTATION AND INFRASTRUCTURE,2020-05-20,Transportation,2019-09-12
19hb4966,TRANSPORTATION AND INFRASTRUCTURE,2020-05-20,Transportation,2019-09-12
19hb4967,NA,NA,Transportation,2019-09-12
19hb4968,NA,NA,Transportation,2019-09-12
19hb4969,NA,NA,Transportation,2019-09-12
19hb4970,NA,NA,Transportation,2019-09-12
19hb4971,TRANSPORTATION AND INFRASTRUCTURE,2020-05-20,Transportation,2019-09-12
19hb4972,NA,NA,Transportation,2019-09-12
19hb4973,NA,NA,Transportation,2019-09-12
19hb4974,NA,NA,Education,2019-09-17
19hb4975,NA,NA,Judiciary,2019-09-17
19hb4976,NA,NA,Judiciary,2019-09-17
19hb4977,NA,NA,Communications and Technology,2019-09-17
19hb4978,NA,NA,Health Policy,2019-09-17
19hb4979,NA,NA,Health Policy,2019-09-17
19hb4980,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-09-17
19hb4981,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-09-17
19hb4982,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-09-17
19hb4983,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-09-17
19hb4984,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-09-17
19hb4985,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-09-17
19hb4986,NA,NA,Commerce and Tourism,2019-09-17
19hb4987,NA,NA,Commerce and Tourism,2019-09-17
19hb4988,NA,NA,Education,2019-09-17
19hb4989,NA,NA,Education,2019-09-18
19hb4990,HEALTH POLICY AND HUMAN SERVICES,2020-06-25,Health Policy,2019-09-18
19hb4991,HEALTH POLICY AND HUMAN SERVICES,2020-06-25,Health Policy,2019-09-18
19hb4992,NA,NA,Tax Policy,2019-09-18
19hb4993,FINANCE,2020-09-23,Tax Policy,2019-09-18
19hb4994,NA,NA,Government Operations,2019-09-18
19hb4995,NA,NA,Energy,2019-09-19
19hb4996,NA,NA,Government Operations,2019-09-19
19hb4997,NA,NA,"Military, Veterans and Homeland Security",2019-09-19
19hb4998,NA,NA,"Military, Veterans and Homeland Security",2019-09-19
19hb4999,NA,NA,"Military, Veterans and Homeland Security",2019-09-19
19hb5000,NA,NA,Commerce and Tourism,2019-09-19
19hb5001,NA,NA,Tax Policy,2019-09-19
19hb5002,NATURAL RESOURCES,2020-01-23,Natural Resources and Outdoor Recreation,2019-09-19
19hb5003,NATURAL RESOURCES,2020-01-23,Natural Resources and Outdoor Recreation,2019-09-19
19hb5004,NA,NA,Regulatory Reform,2019-09-19
19hb5005,NA,NA,Regulatory Reform,2019-09-19
19hb5006,NA,NA,Natural Resources and Outdoor Recreation,2019-09-24
19hb5007,NA,NA,Natural Resources and Outdoor Recreation,2019-09-24
19hb5008,LOCAL GOVERNMENT,2020-01-09,Local Government and Municipal Finance,2019-09-24
19hb5009,NA,NA,Commerce and Tourism,2019-09-24
19hb5010,NA,NA,Elections and Ethics,2019-09-24
19hb5011,NA,NA,Elections and Ethics,2019-09-24
19hb5012,NA,NA,Elections and Ethics,2019-09-24
19hb5013,NA,NA,Elections and Ethics,2019-09-24
19hb5014,NA,NA,Transportation,2019-09-24
19hb5015,OVERSIGHT,2020-02-19,Oversight,2019-09-24
19hb5016,NA,NA,Local Government and Municipal Finance,2019-09-24
19hb5017,NA,NA,Local Government and Municipal Finance,2019-09-24
19hb5018,NA,NA,Elections and Ethics,2019-09-24
19hb5019,NA,NA,Regulatory Reform,2019-09-24
19hb5020,NA,NA,Judiciary,2019-09-25
19hb5021,NA,NA,Judiciary,2019-09-25
19hb5022,NA,NA,Commerce and Tourism,2019-09-25
19hb5023,NA,NA,Commerce and Tourism,2019-09-25
19hb5024,LOCAL GOVERNMENT,2020-04-16,Local Government and Municipal Finance,2019-09-25
19hb5025,LOCAL GOVERNMENT,2020-04-16,Local Government and Municipal Finance,2019-09-25
19hb5026,NA,NA,Judiciary,2019-09-25
19hb5027,NA,NA,Judiciary,2019-09-25
19hb5028,NA,NA,Judiciary,2019-09-25
19hb5029,NA,NA,Judiciary,2019-09-25
19hb5030,NA,NA,Judiciary,2019-09-25
19hb5031,NA,NA,Elections and Ethics,2019-09-25
19hb5032,NA,NA,Elections and Ethics,2019-09-25
19hb5033,NA,NA,Commerce and Tourism,2019-10-03
19hb5034,NA,NA,Commerce and Tourism,2019-10-03
19hb5035,NA,NA,Commerce and Tourism,2019-10-03
19hb5036,NA,NA,Commerce and Tourism,2019-10-03
19hb5037,NA,NA,Transportation,2019-10-03
19hb5038,NA,NA,"Military, Veterans and Homeland Security",2019-10-08
19hb5039,NA,NA,"Military, Veterans and Homeland Security",2019-10-08
19hb5040,NA,NA,"Military, Veterans and Homeland Security",2019-10-08
19hb5041,NA,NA,"Military, Veterans and Homeland Security",2019-10-08
19hb5042,NA,NA,"Military, Veterans and Homeland Security",2019-10-08
19hb5043,HEALTH POLICY AND HUMAN SERVICES,2019-11-12,Health Policy,2019-10-08
19hb5044,HEALTH POLICY AND HUMAN SERVICES,2019-11-12,Health Policy,2019-10-08
19hb5045,NA,NA,Health Policy,2019-10-08
19hb5046,ENVIRONMENTAL QUALITY,2020-07-23,Natural Resources and Outdoor Recreation,2019-10-08
19hb5047,ENVIRONMENTAL QUALITY,2020-07-23,Natural Resources and Outdoor Recreation,2019-10-08
19hb5048,ENVIRONMENTAL QUALITY,2020-07-23,Natural Resources and Outdoor Recreation,2019-10-08
19hb5049,ENVIRONMENTAL QUALITY,2020-07-23,Natural Resources and Outdoor Recreation,2019-10-08
19hb5050,ENVIRONMENTAL QUALITY,2020-07-23,Natural Resources and Outdoor Recreation,2019-10-08
19hb5051,ENVIRONMENTAL QUALITY,2020-07-23,Natural Resources and Outdoor Recreation,2019-10-08
19hb5052,NA,NA,"Military, Veterans and Homeland Security",2019-10-08
19hb5053,APPROPRIATIONS,2020-03-05,Appropriations,2019-10-08
19hb5054,JUDICIARY AND PUBLIC SAFETY,2020-02-26,Judiciary,2019-10-08
19hb5055,JUDICIARY AND PUBLIC SAFETY,2020-02-26,Judiciary,2019-10-08
19hb5056,JUDICIARY AND PUBLIC SAFETY,2020-02-26,Judiciary,2019-10-08
19hb5057,JUDICIARY AND PUBLIC SAFETY,2020-02-26,Judiciary,2019-10-08
19hb5058,JUDICIARY AND PUBLIC SAFETY,2020-02-26,Judiciary,2019-10-08
19hb5059,ECONOMIC AND SMALL BUSINESS DEVELOPMENT,2020-09-16,Tax Policy,2019-10-08
19hb5060,NA,NA,Local Government and Municipal Finance,2019-10-08
19hb5061,NA,NA,Appropriations,2019-10-08
19hb5062,NA,NA,Appropriations,2019-10-08
19hb5063,NA,NA,Appropriations,2019-10-08
19hb5064,NA,NA,Appropriations,2019-10-08
19hb5065,NA,NA,Appropriations,2019-10-08
19hb5066,NA,NA,Appropriations,2019-10-08
19hb5067,NA,NA,Appropriations,2019-10-08
19hb5068,NA,NA,Appropriations,2019-10-08
19hb5069,NA,NA,Appropriations,2019-10-08
19hb5070,NA,NA,Appropriations,2019-10-08
19hb5071,NA,NA,Appropriations,2019-10-08
19hb5072,NA,NA,Appropriations,2019-10-08
19hb5073,NA,NA,Appropriations,2019-10-08
19hb5074,NA,NA,Appropriations,2019-10-08
19hb5075,NA,NA,Appropriations,2019-10-08
19hb5076,NA,NA,Appropriations,2019-10-08
19hb5077,NA,NA,Appropriations,2019-10-08
19hb5078,NA,NA,Appropriations,2019-10-08
19hb5079,NA,NA,Appropriations,2019-10-08
19hb5080,NA,NA,Appropriations,2019-10-08
19hb5081,NA,NA,Appropriations,2019-10-08
19hb5082,NA,NA,Appropriations,2019-10-08
19hb5083,NA,NA,Appropriations,2019-10-08
19hb5084,INSURANCE AND BANKING,2019-10-30,Financial Services,2019-10-08
19hb5085,AGRICULTURE,2020-09-15,Agriculture,2019-10-08
19hb5086,NA,NA,Judiciary,2019-10-08
19hb5087,NA,NA,Education,2019-10-08
19hb5088,NA,NA,Education,2019-10-08
19hb5089,NA,NA,Health Policy,2019-10-08
19hb5090,NA,NA,Agriculture,2019-10-08
19hb5091,NA,NA,Judiciary,2019-10-08
19hb5092,NA,NA,Judiciary,2019-10-08
19hb5093,NA,NA,Appropriations,2019-10-10
19hb5094,NA,NA,Judiciary,2019-10-10
19hb5095,NA,NA,Tax Policy,2019-10-10
19hb5096,NA,NA,Insurance,2019-10-10
19hb5097,REGULATORY REFORM,2020-05-28,Regulatory Reform,2019-10-10
19hb5098,NA,NA,"Military, Veterans and Homeland Security",2019-10-15
19hb5099,NA,NA,Tax Policy,2019-10-15
19hb5100,NA,NA,Transportation,2019-10-15
19hb5101,NA,NA,Appropriations,2019-10-15
19hb5102,NA,NA,Appropriations,2019-10-15
19hb5103,JUDICIARY AND PUBLIC SAFETY,2019-12-11,Judiciary,2019-10-15
19hb5104,NA,NA,Natural Resources and Outdoor Recreation,2019-10-15
19hb5105,NA,NA,Natural Resources and Outdoor Recreation,2019-10-15
19hb5106,NA,NA,Judiciary,2019-10-15
19hb5107,NA,NA,Health Policy,2019-10-15
19hb5108,NA,NA,Health Policy,2019-10-15
19hb5109,NA,NA,Health Policy,2019-10-15
19hb5110,NA,NA,Insurance,2019-10-15
19hb5111,NA,NA,Insurance,2019-10-15
19hb5112,NA,NA,Government Operations,2019-10-15
19hb5113,NA,NA,Transportation,2019-10-16
19hb5114,NA,NA,Natural Resources and Outdoor Recreation,2019-10-16
19hb5115,NA,NA,Judiciary,2019-10-16
19hb5116,NA,NA,Judiciary,2019-10-16
19hb5117,JUDICIARY AND PUBLIC SAFETY,2019-11-12,Judiciary,2019-10-16
19hb5118,JUDICIARY AND PUBLIC SAFETY,2019-11-12,Judiciary,2019-10-16
19hb5119,NA,NA,Local Government and Municipal Finance,2019-10-16
19hb5120,JUDICIARY AND PUBLIC SAFETY,2019-11-07,Judiciary,2019-10-16
19hb5121,NA,NA,Health Policy,2019-10-16
19hb5122,NA,NA,Government Operations,2019-10-16
19hb5123,NA,NA,Elections and Ethics,2019-10-17
19hb5124,FINANCE,2019-12-11,Local Government and Municipal Finance,2019-10-17
19hb5125,NA,NA,Health Policy,2019-10-17
19hb5126,LOCAL GOVERNMENT,2020-07-23,Local Government and Municipal Finance,2019-10-17
19hb5127,NA,NA,Commerce and Tourism,2019-10-17
19hb5128,NA,NA,Commerce and Tourism,2019-10-17
19hb5129,NA,NA,Government Operations,2019-10-17
19hb5130,NA,NA,Government Operations,2019-10-17
19hb5131,NA,NA,Financial Services,2019-10-17
19hb5132,NA,NA,Natural Resources and Outdoor Recreation,2019-10-17
19hb5133,NA,NA,Appropriations,2019-10-22
19hb5134,REGULATORY REFORM,2020-03-12,Regulatory Reform,2019-10-22
19hb5135,NA,NA,Health Policy,2019-10-22
19hb5136,NA,NA,Health Policy,2019-10-22
19hb5137,JUDICIARY AND PUBLIC SAFETY,2020-06-11,Judiciary,2019-10-22
19hb5138,JUDICIARY AND PUBLIC SAFETY,2020-06-11,Judiciary,2019-10-22
19hb5139,NA,NA,Government Operations,2019-10-23
19hb5140,NA,NA,Natural Resources and Outdoor Recreation,2019-10-23
19hb5141,ELECTIONS,2020-02-20,Elections and Ethics,2019-10-23
19hb5142,NA,NA,Health Policy,2019-10-23
19hb5143,NA,NA,Energy,2019-10-23
19hb5144,NA,NA,Energy,2019-10-23
19hb5145,NA,NA,Energy,2019-10-23
19hb5146,INSURANCE AND BANKING,2020-01-22,Financial Services,2019-10-23
19hb5147,INSURANCE AND BANKING,2020-01-22,Financial Services,2019-10-23
19hb5148,"FAMILIES, SENIORS, AND VETERANS",2020-02-20,"Families, Children, and Seniors",2019-10-24
19hb5149,"FAMILIES, SENIORS, AND VETERANS",2020-02-20,"Families, Children, and Seniors",2019-10-24
19hb5150,NA,NA,Commerce and Tourism,2019-10-24
19hb5151,NA,NA,Commerce and Tourism,2019-10-24
19hb5152,NA,NA,Elections and Ethics,2019-10-24
19hb5153,"FAMILIES, SENIORS, AND VETERANS",2020-09-16,"Families, Children, and Seniors",2019-10-24
