Document,Type,Description
HB 5848 of 2018,House Bill,Education; safety; active shooter egress training program; create. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1242.Last Action: bill electronically reproduced 04/19/2018
HB 5849 of 2018,House Bill,Law enforcement; peace officers; definition of peace officer in the carrying and administering opioid antagonists act; expand to include corrections officers. Amends sec. 1 of 2014 PA 462 (MCL 28.541).Last Action: bill electronically reproduced 04/19/2018
HB 5850 of 2018 (PA 550 of 2018),House Bill,"Law enforcement; other; student safety act; eliminate sunset. Repeals enacting section 1 of 2013 PA 183.

























Last Action: assigned PA 550'18 with immediate effect"
HB 5851 of 2018 (PA 551 of 2018),House Bill,"Education; reports; reports regarding certain incidents involving certain crimes; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1308a.  TIE BAR WITH: HB 5828'18, SB 0982'18Last Action: assigned PA 551'18 with immediate effect"
HB 5852 of 2018 (PA 552 of 2018),House Bill,"Law enforcement; training; Michigan commission on law enforcement standards; modify to include active shooter training. Amends secs. 9, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.) & adds sec. 9e.Last Action: assigned PA 552'18 with immediate effect"
HB 5853 of 2018,House Bill,State; symbol; Karner blue butterfly; designate as the official state butterfly. Creates new act.Last Action: bill electronically reproduced 04/24/2018
HB 5854 of 2018 (PA 561 of 2018),House Bill,Natural resources; wetlands; voluntary wetland restoration permit program; create. Amends sec. 30312d of 1994 PA 451 (MCL 324.30312d) & adds sec. 30312f.  TIE BAR WITH: HB 5855'18Last Action: assigned PA 561'18 with immediate effect
HB 5855 of 2018 (PA 562 of 2018),House Bill,Natural resources; wetlands; voluntary wetland restoration permit program; provide definitions for. Amends sec. 30301 of 1994 PA 451 (MCL 324.30301).  TIE BAR WITH: HB 5854'18Last Action: assigned PA 562'18 with immediate effect
HB 5856 of 2018,House Bill,"Highways; name; portion of US-127; designate as the ""Trooper Craig A. Scott Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 4b.Last Action: bill electronically reproduced 04/24/2018"
HB 5857 of 2018,House Bill,Health occupations; pharmacists; dispensing schedule 2 controlled substances in lockable vials; require. Amends sec. 17761 of 1978 PA 368 (MCL 333.17761) & adds sec. 7333c.Last Action: bill electronically reproduced 04/24/2018
HB 5858 of 2018,House Bill,Insurance; third party administrators; contract provision allowing a pharmacy to disclose current drug prices to a consumer; require. Amends sec. 2 of 1984 PA 218 (MCL 550.902) & adds sec. 27.Last Action: bill electronically reproduced 04/24/2018
HB 5859 of 2018,House Bill,"Insurance; no-fault; policy renewal notice; require to be delivered to insured 30 days before expiration, and include rate revisions. Amends sec. 2112 of 1956 PA 218 (MCL 500.2112).Last Action: bill electronically reproduced 04/24/2018"
HB 5860 of 2018,House Bill,"Highways; name; portion of M-13 in Bay County; designate as the ""PFC Alan R. Blohm Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 17a.Last Action: bill electronically reproduced 04/24/2018"
HB 5861 of 2018,House Bill,Energy; alternative sources; community renewable energy generation facilities; provide for. Amends sec. 22 of 2008 PA 295 (MCL 460.1022) & adds pt. 8.Last Action: bill electronically reproduced 04/24/2018
HB 5862 of 2018,House Bill,"Energy; alternative sources; net metering programs, standard offer contracts for large generators and fair value tariffs; provide for in distributed generation program. Amends secs. 3, 5, 7, 9, 13, 173, 175 & 177 of 2008 PA 295 (MCL 460.1003 et seq.).  TIE BAR WITH: HB 5863'18Last Action: bill electronically reproduced 04/24/2018"
HB 5863 of 2018,House Bill,Energy; alternative sources; alternative rates for small generators; provide for in distributed generation program. Amends sec. 179 of 2008 PA 295 (MCL 460.1179) & adds secs. 177a & 178.  TIE BAR WITH: HB 5862'18Last Action: bill electronically reproduced 04/24/2018
HB 5864 of 2018,House Bill,Energy; electricity; net metering; authorize increased customer generating capacity. Amends sec. 173 of 2008 PA 295 (MCL 460.1173).Last Action: bill electronically reproduced 04/24/2018
HB 5865 of 2018,House Bill,Public utilities; electric utilities; establishment of microgrids; provide for. Amends sec. 10a of 1939 PA 3 (MCL 460.10a).Last Action: bill electronically reproduced 04/24/2018
HB 5866 of 2018 (PA 529 of 2018),House Bill,"Natural resources; fishing; general amendments to fishing regulations; provide for. Amends secs. 48703, 48705, 48710, 48711, 48712, 48721 & 48734 of 1994 PA 451 (MCL 324.48703 et seq.) & repeals secs. 48704, 48708, 48714, 48715, 48716, 48717, 48718, 48719, 48720, 48725, 48727 & 48733 of 1994 PA 451 (MCL 324.48704 et seq.).Last Action: assigned PA 529'18 with immediate effect"
HB 5867 of 2018,House Bill,"Businesses; business corporations; benefit corporations; authorize and establish duties of officers and directors. Amends 1972 PA 284 (MCL 450.1101 - 450.2098) by adding ch. 9A.  TIE BAR WITH: HB 5868'18, HB 5869'18, HB 5872'18Last Action: bill electronically reproduced 04/24/2018"
HB 5868 of 2018,House Bill,"Businesses; business corporations; business corporation act; general revisions concerning formation of benefit corporations. Amends secs. 105, 106, 131, 202, 211, 745, 746 & 762 of 1972 PA 284 (MCL 450.1105 et seq.).  TIE BAR WITH: HB 5867'18, HB 5869'18, HB 5872'18Last Action: bill electronically reproduced 04/24/2018"
HB 5869 of 2018,House Bill,"Businesses; business corporations; benefit corporations; establish annual report filing requirements. Amends sec. 911 of 1972 PA 284 (MCL 450.1911).  TIE BAR WITH: HB 5867'18, HB 5868'18, HB 5872'18Last Action: bill electronically reproduced 04/24/2018"
HB 5870 of 2018,House Bill,"Transportation; authorities; opt-out provision in the regional transit authority act; provide for cities, villages, and townships. Amends sec. 4 of 2012 PA 387 (MCL 124.544).Last Action: per Rule 41 referred to Committee on Tax Policy"
HB 5871 of 2018,House Bill,Environmental protection; pollution prevention; regulation of plastic bags and other containers; repeal. Repeals 2016 PA 389 (MCL 445.591 - 445.593).Last Action: bill electronically reproduced 04/24/2018
HB 5872 of 2018,House Bill,"Businesses; business corporations; benefit corporations; require annual benefit report. Amends 1972 PA 284 (MCL 450.1101 - 450.2098) by adding sec. 961 to ch. 9A.  TIE BAR WITH: HB 5867'18, HB 5868'18, HB 5869'18Last Action: bill electronically reproduced 04/24/2018"
HB 5873 of 2018,House Bill,Education; safety; comprehensive school security plan; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1308a.Last Action: bill electronically reproduced 04/25/2018
HB 5874 of 2018,House Bill,Education; counseling; minimum number of school counselors employed by a district or public school academy; establish. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1173.Last Action: bill electronically reproduced 04/25/2018
HB 5875 of 2018,House Bill,Veterans; employment; written materials regarding apprenticeship opportunities; require the department of military and veterans affairs to provide to certain organizations for distribution to veterans and provide training to certain persons and organizations. Creates new act.Last Action: bill electronically reproduced 04/25/2018
HB 5876 of 2018,House Bill,Civil rights; disabilities discrimination; symbol of accessibility; modify. Amends 1976 PA 220 (MCL 37.1101 - 37.1607) by adding sec. 102a.  TIE BAR WITH: HB 5877'18Last Action: bill electronically reproduced 04/25/2018
HB 5877 of 2018,House Bill,Traffic control; parking; signage for parking spaces designated for persons with disabilities; modify. Amends sec. 1 of 1956 PA 62 (MCL 257.951).Last Action: bill electronically reproduced 04/25/2018
HB 5878 of 2018,House Bill,Insurance; no-fault; catastrophic claims association; require to disclose premium calculation informaiton. Amends sec. 3104 of 1956 PA 218 (MCL 500.3104).Last Action: bill electronically reproduced 04/25/2018
HB 5879 of 2018,House Bill,Traffic control; driver license; boater's safety certification designation on driver license; provide for. Amends sec. 310 of 1949 PA 300 (MCL 257.310).  TIE BAR WITH: HB 5836'18Last Action: bill electronically reproduced 04/25/2018
HB 5880 of 2018,House Bill,State; identification cards; boater's safety certification designation on state identification cards; provide for. Amends sec. 2 of 1972 PA 222 (MCL 28.292).  TIE BAR WITH: HB 5836'18Last Action: bill electronically reproduced 04/25/2018
HB 5881 of 2018,House Bill,"Gaming; casinos; general amendments to the Michigan gaming control and revenue act; provide for. Amends secs. 2, 4, 4a, 4c, 4d, 5, 6, 6a, 6c & 7a of 1996 IL 1 (MCL 432.202 et seq.).  TIE BAR WITH: HB 4926'17Last Action: vetoed by the Governor 12/28/2018   12/31/18 ADDENDA"
HB 5882 of 2018,House Bill,"Gaming; casinos; eligibility for supplier license; provide waiver for certain criminal convictions under certain circumstances and make other general amendments. Amends secs. 7b, 7c, 8, 8a, 9, 9a, 9b, 9c, 10, 12, 12a, 14, 18 & 21 of 1996 IL 1 (MCL 432.207b et seq.).Last Action: bill electronically reproduced 04/25/2018"
HB 5883 of 2018,House Bill,Taxation; excise taxes; excise tax on certain mobility devices; provide for and earmark. Creates new act.Last Action: bill electronically reproduced 04/25/2018
HB 5884 of 2018 (PA 311 of 2018),House Bill,Health facilities; other; act establishing tuberculosis and hospital sanatoriums; repeal. Repeals 1925 PA 177 (MCL 332.151 - 332.164).Last Action: assigned PA 311'18 with immediate effect
HB 5885 of 2018 (PA 312 of 2018),House Bill,Health facilities; other; references to remove 1925 PA 177; remove from 1987 PA 230. Amends sec. 305 of 1987 PA 230 (MCL 331.1305).  TIE BAR WITH: HB 5884'18Last Action: assigned PA 312'18 with immediate effect
HB 5886 of 2018 (PA 313 of 2018),House Bill,Health facilities; other; references to 1925 PA 177; remove from 1945 PA 109. Amends sec. 13 of 1945 PA 109 (MCL 331.213).  TIE BAR WITH: HB 5884'18Last Action: assigned PA 313'18 with immediate effect
HB 5887 of 2018 (PA 314 of 2018),House Bill,Health facilities; other; references to 1925 PA 177; remove from 1913 PA 350. Amends sec. 4 of 1913 PA 350 (MCL 331.154).  TIE BAR WITH: HB 5884'18Last Action: assigned PA 314'18 with immediate effect
HB 5888 of 2018 (PA 315 of 2018),House Bill,Health facilities; other; references to 1925 PA 177; remove from the social welfare act. Amends sec. 109 of 1939 PA 280 (MCL 400.109).  TIE BAR WITH: HB 5884'18Last Action: assigned PA 315'18 with immediate effect
HB 5889 of 2018,House Bill,Natural resources; inland lakes; lake level assessment fee reimbursement; provide for under certain circumstances. Amends sec. 30711 of 1994 PA 451 (MCL 324.30711).Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5890 of 2018,House Bill,Environmental protection; air pollution; location notification requirement; modify. Amends sec. 5505 of 1994 PA 451 (MCL 324.5505).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES
HB 5891 of 2018,House Bill,Property; conveyances; state-owned property in Ingham County previously conveyed to city of Lansing; modify restrictions on use. Creates new act.Last Action: bill electronically reproduced 04/26/2018
HB 5892 of 2018 (PA 316 of 2018),House Bill,Corrections; other; probation recovery camps; repeal. Repeals 1935 PA 195 (MCL 798.1 - 798.6).Last Action: assigned PA 316'18 with immediate effect
HB 5893 of 2018 (PA 317 of 2018),House Bill,Corrections; other; conservation rehabilitation camp for male delinquent youths; repeal 1963 PA 145. Repeals 1963 PA 145 (MCL 803.321 - 803.323).Last Action: assigned PA 317'18 with immediate effect
HB 5894 of 2018 (PA 318 of 2018),House Bill,Corrections; other; operation of Camp LaVictoire conservation rehabilitation camp; repeal. Repeals 1965 PA 145 (MCL 803.331 - 803.333).Last Action: assigned PA 318'18 with immediate effect
HB 5895 of 2018 (PA 319 of 2018),House Bill,Corrections; other; conservation rehabilitation camp for male delinquent youths; repeal 1962 PA  229. Repeals 1962 PA 229 (MCL 803.317).  TIE BAR WITH: HB 5893'18Last Action: assigned PA 319'18 with immediate effect
HB 5896 of 2018,House Bill,"Economic development; other; limit certain economic development incentives for certain businesses whose compensation exceeds certain thresholds; provide for.
 Amends 1984 PA 270 (MCL 125.2001 - 125.2094) by adding sec. 15.Last Action: bill electronically reproduced 04/26/2018"
HB 5897 of 2018,House Bill,Traffic control; traffic regulation; Michigan council on future mobility; modify content of the recommendations under the SAVE act. Amends sec. 665 of 1949 PA 300 (MCL 257.665).Last Action: bill electronically reproduced 04/26/2018
HB 5898 of 2018,House Bill,Water; quality; safe drinking water act; establish annual fee schedules for community supply providers. Amends title & secs. 11a & 11d of 1976 PA 399 (MCL 325.1011a & 325.1011d) & adds sec. 11e.  TIE BAR WITH: HB 5406'18Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
HB 5899 of 2018,House Bill,Transportation; funds; state trunk line fund; require unexpended balance at close of fiscal year to be expended no later than 3 months after close of fiscal year. Amends sec. 11 of 1951 PA 51 (MCL 247.661).Last Action: per Rule 41 referred to Committee on Transportation and Infrastructure
HB 5900 of 2018,House Bill,"Economic development; brownfield redevelopment authority; ISD operating, special education, and vocational education millages; exempt from tax capture. Amends sec. 2 of 1996 PA 381 (MCL 125.2652).Last Action: bill electronically reproduced 05/01/2018"
HB 5901 of 2018 (PA 221 of 2018),House Bill,Crime victims; other; allocation for statewide trauma system; modify limitation. Amends sec. 4 of 1989 PA 196 (MCL 780.904).Last Action: assigned PA 221'18 with immediate effect
