Document,Type,Description
HB 5552 of 2020,House Bill,"Natural resources: fishing; export of live minnows, wigglers, or crayfish as bait; allow. Amends sec. 48729 of 1994 PA 451 (MCL 324.48729).Last Action: referred to Committee on Ways and Means"
HB 5553 of 2020 (PA 292 of 2020),House Bill,"Highways: memorial; portion of highway I-75; designate as the ""PFC Holly McGeogh Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2091) by adding sec. 102.Last Action: assigned PA 292'20"
HB 5554 of 2020,House Bill,Appropriations: other; executive recommendation; provide for omnibus bill. Creates appropriation act.Last Action: bill electronically reproduced 02/26/2020
HB 5555 of 2020,House Bill,"Appropriations: school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 2, 3, 6, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 20, 20d, 20f, 21h, 22a, 22b, 22d, 22m, 22p, 24, 24a, 26a, 26b, 26c, 28, 31a, 31d, 31f, 31j, 31n, 32d, 32p, 35a, 39, 39a, 41, 51a, 51c, 51d, 51f, 53a, 54, 54b, 54d, 56, 61a, 61b, 61d, 62, 65, 67, 74, 81, 94, 94a, 98, 99h, 99s, 101, 104, 107, 147, 147a, 147c, 147e, 152a, 163, 201, 202a, 203, 204, 205, 206, 207a, 207b, 207c, 209, 209a, 217, 225, 226, 229a, 230, 236, 236b, 236c, 237b, 241, 242, 245, 245a, 252, 256, 263, 264, 265, 265a, 265b, 267, 268, 269, 270, 276, 277 278, 279, 280, 281, 282 & 289 of 1979 PA 94 (MCL 388.1602 et seq.); adds secs. 20m, 22q, 31k, 32s, 97a, 98a, 98b, 98c, 231, 248 & 248a & repeals (See bill).Last Action: bill electronically reproduced 02/26/2020"
HB 5556 of 2020,House Bill,Natural resources: Great Lakes; use of Great Lakes bottom sand for sandbags; allow. Amends sec. 32512a of 1994 PA 451 (MCL 324.32512a) & adds sec. 32512b.Last Action: bill electronically reproduced 02/26/2020
HB 5557 of 2020,House Bill,Education: attendance; suspension or expulsion of pupil solely for being chronically absent; prohibit. Amends sec. 1311 of 1976 PA 451 (MCL 380.1311).Last Action: bill electronically reproduced 02/26/2020
HB 5558 of 2020,House Bill,"Natural resources: hunting; commercial hunting guides; provide for. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 43528c & 43528d.  TIE BAR WITH: HB 5559'20, HB 5560'20Last Action: referred to Committee on Ways and Means, with substitute (H-1)"
HB 5559 of 2020,House Bill,"Natural resources: fishing; certain requirements for sport fishing guides; provide for. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 48714a & 48714b.  TIE BAR WITH: HB 5558'20, HB 5560'20Last Action: referred to Committee on Ways and Means, with substitute (H-1)"
HB 5560 of 2020,House Bill,"Natural resources: fishing; exclusive authority to regulate sport fishing; provide to natural resources commission. Amends sec. 40113a of 1994 PA 451 (MCL 324.40113a).  TIE BAR WITH: HB 5558'20, HB 5559'20Last Action: referred to Committee on Ways and Means"
HB 5561 of 2020,House Bill,"Highways: memorial; portion of US-24; designate as the ""Brian Terry Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2091) by adding sec. 105.Last Action: referred to Committee on Ways and Means"
HB 5562 of 2020,House Bill,Mobile homes: other; mobile home commission; revise membership. Amends sec. 3 of 1987 PA 96 (MCL 125.2303).Last Action: bill electronically reproduced 02/27/2020
HB 5563 of 2020,House Bill,Mobile homes: other; promulgation of rules in the mobile home code; modify. Amends secs. 4 & 5 of 1987 PA 96 (MCL 125.2304 & 125.2305).Last Action: bill electronically reproduced 02/27/2020
HB 5564 of 2020,House Bill,Individual income tax: deductions; reduction in gains from sale of mobile home park; provide for. Amends secs. 30 & 623 of 1967 PA 281 (MCL 206.30 & 206.623).Last Action: bill electronically reproduced 02/27/2020
HB 5565 of 2020,House Bill,Mobile homes: other; preventing a mobile home resident from maintaining a safe temperature in the mobile home; prohibit. Amends sec. 28a of 1987 PA 96 (MCL 125.2328a).Last Action: bill electronically reproduced 02/27/2020
HB 5566 of 2020,House Bill,Mobile homes: other; collecting rent if license has lapsed for mobile home park; prohibit. Amends sec. 16 of 1987 PA 96 (MCL 125.2316).Last Action: bill electronically reproduced 02/27/2020
HB 5567 of 2020,House Bill,Mobile homes: parks; sale or transfer of mobile home park; regulate. Amends 1987 PA 96 (MCL 125.2301 - 125.2350) by adding sec. 30j.Last Action: bill electronically reproduced 02/27/2020
HB 5568 of 2020,House Bill,Mobile homes: other; written justification for rent increase on a mobile home site; require. Amends 1987 PA 96 (MCL 125.2301 - 125.2350) by adding sec. 28d.Last Action: bill electronically reproduced 02/27/2020
HB 5569 of 2020,House Bill,Mobile homes: rentals; rent control for mobile homes and mobile home sites; allow. Amends sec. 1 of 1988 PA 226 (MCL 123.411).Last Action: bill electronically reproduced 02/27/2020
HB 5570 of 2020 (PA 293 of 2020),House Bill,"Highways: memorial; portion of M-60; designate as the ""Sergeant Matthew R. Soper Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2091) by adding sec. 106.Last Action: assigned PA 293'20"
HB 5571 of 2020,House Bill,Food: service establishments; issuance of a food service license to a licensed marihuana facility; allow if smoking marihuana is prohibited. Amends sec. 4107 of 2000 PA 92 (MCL 289.4107).Last Action: bill electronically reproduced 02/27/2020
HB 5572 of 2020,House Bill,"Law enforcement: investigations; search warrant to be obtained before use of surveillance devices to intercept mobile device information; require, and provide process. Amends title of 1966 PA 189 (MCL 780.651 - 780.659) & adds sec. 2b.Last Action: bill electronically reproduced 02/27/2020"
HB 5573 of 2020,House Bill,"Criminal procedure: sentencing guidelines; sentencing guidelines for certain crimes regarding warrants to use a surveillance device, second or subsequent offense; enact. Amends sec. 17f, ch. XVII of 1927 PA 175 (MCL 777.17f).  TIE BAR WITH: HB 5572'20Last Action: bill electronically reproduced 02/27/2020"
HB 5574 of 2020,House Bill,State: symbol; cherry; designate as official state fruit. Creates new act.Last Action: bill electronically reproduced 02/27/2020
HB 5575 of 2020 (PA 373 of 2020),House Bill,Economic development: Michigan strategic fund; rural jobs and capital investment fund program; modify. Amends sec. 90l of 1984 PA 270 (MCL 125.2090l).Last Action: assigned PA 373'20
HB 5576 of 2020 (PA 68 of 2020),House Bill,"Higher education: financial aid; Michigan reconnect grant act; create. Creates new act.  TIE BAR WITH: HB 5580'20, SB 0268'19, HB 5580'20Last Action: assigned PA 68'20 with immediate effect"
HB 5577 of 2020,House Bill,Animals: care and treatment; adequate shelter for dogs; clarify. Amends sec. 50 of 1931 PA 328 (MCL 750.50).Last Action: bill electronically reproduced 03/04/2020
HB 5578 of 2020,House Bill,"Criminal procedure: statute of limitations; retroactive extension of statute of limitations for certain offenses under certain conditions; provide for. Amends sec. 24, ch. VII of 1927 PA 175 (MCL 767.24).Last Action: bill electronically reproduced 03/04/2020"
HB 5579 of 2020,House Bill,"Liquor: retail sales; certain out-of-state wine retailers to sell wine directly to consumers; allow, and provide for a spirits shipper license. Amends secs. 203, 204, 537 & 609c of 1998 PA 58 (MCL 436.1203 et seq.).Last Action: bill electronically reproduced 03/04/2020"
HB 5580 of 2020 (PA 69 of 2020),House Bill,"Higher education: financial aid; tuition incentive program; allow for certain other state aid to be last dollar. Amends sec. 256 of 1979 PA 94 (MCL 388.1856).  TIE BAR WITH: SB 0268'19, HB 5576'20Last Action: assigned PA 69'20 with immediate effect"
HB 5581 of 2020,House Bill,Elections: voters; definition of identification for election purposes; expand to include current concealed pistol license. Amends sec. 2 of 1954 PA 116 (MCL 168.2).Last Action: bill electronically reproduced 03/05/2020
HB 5582 of 2020,House Bill,"Sales tax: exemptions; motor and aviation fuel sales; exempt. Amends secs. 6a, 6c & 25 of 1933 PA 167 (MCL 205.56a et seq.) & adds secs. 4gg & 4ii.  TIE BAR WITH: HB 5583'20, HB 5584'20, HB 5585'20, HB 5586'20Last Action: bill electronically reproduced 03/05/2020"
HB 5583 of 2020,House Bill,"Use tax: exemptions; motor and aviation fuel sales; exempt. Amends secs. 6c & 21 of 1937 PA 94 (MCL 205.96c & 205.111) & adds secs. 4gg & 4ii.  TIE BAR WITH: HB 5582'20, HB 5584'20, HB 5585'20, HB 5586'20Last Action: bill electronically reproduced 03/05/2020"
HB 5584 of 2020,House Bill,"Sales tax: exemptions; tax on motor fuel; exclude. Amends sec. 5 of 2004 PA 175 (MCL 205.175).  TIE BAR WITH: HB 5582'20, HB 5583'20, HB 5582'20, HB 5583'20, HB 5585'20, HB 5586'20Last Action: bill electronically reproduced 03/05/2020"
HB 5585 of 2020,House Bill,"Transportation: motor fuel tax; motor fuel tax; increase, and earmark into the transportation fund. Amends secs. 2, 6 & 8 of 2000 PA 403 (MCL 207.1002 et seq.).  TIE BAR WITH: HB 5582'20, HB 5583'20, HB 5584'20, HB 5586'20Last Action: bill electronically reproduced 03/05/2020"
HB 5586 of 2020,House Bill,"Individual income tax: collections; distribution of revenue into school fund and comprehensive transportation fund; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 51h.  TIE BAR WITH: HB 5582'20, HB 5582'20, HB 5583'20, HB 5584'20, HB 5585'20Last Action: bill electronically reproduced 03/05/2020"
HB 5587 of 2020,House Bill,"Transportation: funds; distribution of motor fuel tax; modify, and provide for. Amends sec. 10 of 1951 PA 51 (MCL 247.660).  TIE BAR WITH: HB 5585'20Last Action: bill electronically reproduced 03/05/2020"
HB 5588 of 2020,House Bill,Economic development: economic development corporations; Michigan economic development corporation; phase out. Amends 1984 PA 270 (MCL 125.2001 - 125.2094) by adding sec. 15.Last Action: bill electronically reproduced 03/05/2020
HB 5589 of 2020,House Bill,Occupations: pawnbrokers; interest on pawned merchandise; modify. Amends sec. 8 of 1917 PA 273 (MCL 446.208).  TIE BAR WITH: SB 0369'19Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5590 of 2020,House Bill,Recreation: other; purple paint marks designating a no trespassing area; allow. Amends secs. 73102 & 73105 of 1994 PA 451 (MCL 324.73102 & 324.73105).Last Action: bill electronically reproduced 03/05/2020
HB 5591 of 2020,House Bill,Campaign finance: contributions and expenditures; provision related to contributions made under the Gaming Control and Revenue Act; repeal. Repeals sec. 30 of 1976 PA 388 (MCL 169.230).Last Action: bill electronically reproduced 03/05/2020
HB 5592 of 2020,House Bill,"Natural resources: other; authority to make certain decisions regarding game in the Upper Peninsula; grant to the Upper Peninsula natural resources commission. Amends secs. 40110, 40110a, 40110b & 40113a of 1994 PA 451 (MCL 324.40110 et seq.).  TIE BAR WITH: HB 5659'20, HB 5593'20, HB 5594'20Last Action: bill electronically reproduced 03/05/2020"
HB 5593 of 2020,House Bill,"Natural resources: other; authority to make decisions regarding fish in the Upper Peninsula; grant to the Upper Peninsula natural resources commission. Amends secs. 48701, 48703 & 48703a of 1994 PA 451 (MCL 324.48701 et seq.).  TIE BAR WITH: HB 5659'20, HB 5592'20, HB 5594'20Last Action: bill electronically reproduced 03/05/2020"
HB 5594 of 2020,House Bill,"Natural resources: other; Upper Peninsula natural resources commission; create. Amends secs. 301, 40102 & 40103 of 1994 PA 451 (MCL 324.301 et seq.).  TIE BAR WITH: HB 5659'20, HB 5592'20, HB 5593'20Last Action: bill electronically reproduced 03/05/2020"
HB 5595 of 2020,House Bill,"Highways: memorial; portion of US-2 and US-41; designate as the ""Darryl M. Rantanen Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2091) by adding sec. 8b.Last Action: bill electronically reproduced 03/05/2020"
HB 5596 of 2020,House Bill,Human services: services or financial assistance; wages earned from temporary census work; exclude from financial eligibility determination. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 55b.Last Action: bill electronically reproduced 03/05/2020
HB 5597 of 2020,House Bill,Housing: other; denying a census bureau employee with valid identification access to a multiunit residence; prohibit. Creates new act.Last Action: bill electronically reproduced 03/05/2020
HB 5598 of 2020,House Bill,Records: other; reporting of pre-incarceration address of incarcerated individuals by the department of corrections for voting district population counts; require. Creates new act.Last Action: bill electronically reproduced 03/05/2020
HB 5599 of 2020,House Bill,Property: ownership interests; lease or license; clarify that social guest is not lessee. Amends 1846 RS 66 (MCL 554.131 - 554.139) by adding sec. 40.Last Action: bill electronically reproduced 03/05/2020
HB 5600 of 2020,House Bill,"Civil procedure: civil actions; remedies for individuals harmed by sanctuary jurisdiction policies; provide for. Amends secs. 1, 7 & 11 of 1964 PA 170 (MCL 691.1401 et seq.) & adds secs. 7d & 7e.Last Action: bill electronically reproduced 03/10/2020"
